audio,text,Pilot Reply,Message Label
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_194.wav,aero lloyd five nine zero good morning radar contact maintain two nine zero trasadingen canne ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_115.wav,swissair six five five two descend flight level two seven zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_240.wav,lufthansa four five seven five rate of climb at least two thousand ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_220.wav,united six nine own navigation fusse ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_267.wav,jetaviation seven zero one good morning radar contact descend flight level three one zero ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_160.wav,lufthansa triple five zero contact geneva one two five five five ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_058.wav,lufthansa eight two six eight climb flight level three three zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_142.wav,air inter three two zero papa hotel contact reims one three four four ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_197.wav,airfrans three five six contact reims one three four four ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_041.wav,airfrans three two six one good day ah confirm squawking three one four zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_143.wav,gulf air zero three two contact milan one three four five two bye bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_035.wav,transavia three eight one set course direct canne ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_283.wav,jetaviation seven zero one direct ah fribourg ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_291.wav,<FL> </FL> ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_280.wav,alitalia one one nine contact milan one three four five two bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_042.wav,airfrans three two six one roger call you back with climb ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_059.wav,good morning lufthansa triple five zero maintain flight level two eight zero squawk two seven five seven ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_215.wav,alitalia one one nine good morning radar contact maintain flight level three three zero trasadingen canne ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_170.wav,[EMPTY] ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_109.wav,condor one zero four thank you very much and further climb clearance contact radar one three three point four bye bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_200.wav,united six nine heading of one hundred ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_256.wav,austrian four one two good morning radar contact maintain flight level three three zero trasadingen zurich east fusse ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_209.wav,roger ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_150.wav,germania five four zero contact geneva one three three one five ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_179.wav,airfrans six seven three four your heading ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_130.wav,speedway three four six nine your level passing ,"Acknowledged, proceeding as planned.",Speed Adjustment
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_193.wav,united six nine descend to flight level two nine zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_056.wav,lufthansa eight two six eight good morning radar contact maintain flight level two nine zero proceed olben st prex ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_175.wav,transwede one zero seven direct st prex ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_172.wav,station calling say again your callsign ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_290.wav,<FL> </FL> ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_189.wav,jet set four four two descend flight level two five zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_105.wav,gulf air zero three two heading zero nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_168.wav,airfrans ah one five five four ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_124.wav,one ah three three four please ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_096.wav,lufthansa four three five six contact reims on one three four decimal four bye bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_156.wav,sabena eight two six alfa turn right by one five degrees ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_029.wav,good morning transavia three eight one radar contact maintain flight level three three zero trasadingen canne ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_055.wav,sabena seven eight one six turn right ten degrees ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_233.wav,sabena eight two six alfa resume own navigation direct karlsruhe ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_191.wav,roger i just said four four two own navigation saronno milan one three four five two ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_028.wav,lufthansa five two nine four contact geneva one three three one five bye bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_269.wav,[EMPTY] ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_225.wav,united six nine descend flight level two nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_163.wav,saudia three four one heading of zero nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_001.wav,swissair six five two zero set course direct trasadingen ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_018.wav,lufthansa five two nine four good morning radar contact continue climb flight level three three zero ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_182.wav,roger alitalia two nine two and ah report your position ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_239.wav,ciao ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_264.wav,good morning alitalia four eight five radar contact descend flight level three one zero right turn ten degrees ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_255.wav,<OT> ohh that's nice thanks </OT> ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_081.wav,germania five four zero good morning radar contact maintain flight level three three zero and proceed trasadingen st prex ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_137.wav,swissair four eight eight turn right heading of zero six zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_074.wav,hapag lloyd six five three set course direct olben st prex climb flight level three three zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_272.wav,alitalia four eight five descend flight level two nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_176.wav,airfrans three five six climb flight level three one zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_144.wav,swissair six five five two contact milan on one three four five two bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_224.wav,alitalia one one seven descend flight level two five zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_060.wav,blue five seven two contact milan on one three four five two bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_241.wav,air portugal four one one three contact milan one three four five two bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_250.wav,alitalia four zero one climb flight level three three zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_120.wav,lufthansa four three nine three descend flight level three one zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_006.wav,okay ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_270.wav,and alitalia four eight five you're cleared direct canne ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_183.wav,united six nine heading of zero nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_016.wav,saudia one eight three resume own navigation direct nelli ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_049.wav,aero lloyd five six zero roger fly heading two one five ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_288.wav,austrian four one two own navigation fusse ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_273.wav,alitalia one one nine ah just ah resume normal rate of descent ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_122.wav,@aviva nine zero eight one continue present heading and descend to flight level two five zero your rate two thousand or more ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_036.wav,swissair six five two zero contact rhein control one two zero decimal nine two bye bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_079.wav,lufthansa four seven two three own navigation fusse contact milan one three four five two bye bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_147.wav,~u ~s air one four direct fusse ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_249.wav,~l ~t ~u seven seven five six geneva one three three one five bye bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_037.wav,good morning blue five seven two radar contact continue descent to flight level two five zero ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_284.wav,good morning lufthansa three five five six radar contact maintain flight level two nine zero trasadingen saronno ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_177.wav,saudia three four one heading one hundred ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_253.wav,lufthansa four six five two contact geneva one three three one five bye bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_098.wav,condor one zero four good morning squawk seven five three one ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf2/zf2_01/zf2_01_242.wav,india yankee juliett milan one three four five two bye ,"Acknowledged, proceeding as planned.",General Information
